Thumb;SKU;Name;Color;Category;Category Position;Brand;Seller;Balance;First Date;Comments;Rating;Final price;SPP Price;Revenue potential;Days in stock;Sales;Sales Per Day Average;Revenue;Pics Count;Hax Video;Categories Last Count
https://basket-01.wb.ru/vol134/part13426/13426236/images/c246x328/1.jpg;13426236;Простынь на резинке трикотажная 180х200;серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7849;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;301;11.07.2020;2159;5;829;729;130198,9286;28;149;4,9667;121519;8;0;2
https://basket-04.wb.ru/vol538/part53896/53896152/images/c246x328/1.jpg;53896152;Простыня на резинке, 160*200*20 см;бургунди;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8566;Letto;ООО Метеор;333;23.12.2021;4129;5;646;569;120483;30;189;6,3;120483;5;0;1
https://basket-01.wb.ru/vol60/part6021/6021257/images/c246x328/1.jpg;6021257;Простыня на резинке 160*200  2-сп.;белый,розовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Сказка.;ИП Островская Валентина Петровна;0;11.02.2020;128;5;844;633;240680;15;134;4,4667;120340;5;1;0
https://basket-02.wb.ru/vol284/part28476/28476124/images/c246x328/1.jpg;28476124;Простыня на резинке 90х200 по кругу;серый,белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;669;СПАРТЕКС швейная фабрика;ООО КШФ Спартак;126;21.05.2021;872;5;825;726;118800;30;144;4,8;118800;11;0;3
https://basket-03.wb.ru/vol367/part36767/36767531/images/c246x328/1.jpg;36767531;Простыня 220х240 Бязь, для большой кровати Евро;зеленый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8570;INTETEKS;ООО Интетекс;76;15.09.2021;766;5;760;668;178080;20;158;5,2667;118720;4;0;1
https://basket-02.wb.ru/vol184/part18447/18447130/images/c246x328/1.jpg;18447130;Простынь на резинке 140х200 трикотажная ;фиолетовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8511;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;79;23.01.2021;1991;5;716;630;118326;30;169;5,6333;118326;8;1;2
https://basket-05.wb.ru/vol764/part76483/76483481/images/c246x328/1.jpg;76483481;Простынь на резинке 160х200 натяжная хлопок 2 спальная сатин;серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;105;SOFT.HOME;ИП Валевин Еа;16;28.04.2022;110;5;2001;1760;153990;23;59;1,9667;118059;5;0;6
https://basket-02.wb.ru/vol256/part25664/25664524/images/c246x328/1.jpg;25664524;Простынь натяжная / поплин / 160х200х25см;серый меланж;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Uniqcute;ООО ТДЛ Текстиль;0;08.04.2021;579;5;899;692;196281,6667;18;131;4,3667;117769;4;1;0
https://basket-05.wb.ru/vol837/part83783/83783287/images/c246x328/1.jpg;83783287;Простынь на резинке 160х200 хлопок трикотаж 1,5 / 2 спальная;хаки;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;372;МАЮША;ИП Синькевич;80;24.05.2022;567;5;829;729;117718;30;142;4,7333;117718;10;0;3
https://basket-01.wb.ru/vol111/part11118/11118870/images/c246x328/1.jpg;11118870;Простынь на резинке 160х200;черничный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8646;Delordo Home collection;ИП Чомаев Исмагиль Ахматович;33;17.02.2020;231;5;1694;1491;116706;30;70;2,3333;116706;6;0;1
https://basket-05.wb.ru/vol907/part90794/90794352/images/c246x328/1.jpg;90794352;;серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;572;ZARA HOME;ООО Вайлдберриз;106;15.07.2022;15;5;6825;5187;129422,2222;27;17;0,5667;116480;1;0;2
https://basket-05.wb.ru/vol923/part92354/92354820/images/c246x328/1.jpg;92354820;Простыня натяжная трикотажная на резинке 90х200 см;синий;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;200;Stretch Jersy;ИП Мухин Е В;136;04.08.2022;554;5;557;490;116413;30;209;6,9667;116413;9;0;6
https://basket-05.wb.ru/vol924/part92454/92454557/images/c246x328/1.jpg;92454557;Простыня натяжная трикотажная на резинке 160х200 см;бежевый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;137;Stretch Jersy;ИП Мухин Е В;24;04.08.2022;821;5;745;655;116220;30;156;5,2;116220;8;0;6
https://basket-05.wb.ru/vol864/part86484/86484393/images/c246x328/1.jpg;86484393;Простынь натяжная на резинке 90х200;коричневый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8585;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;37;22.07.2022;301;5;440;387;115720;30;263;8,7667;115720;9;0;2
https://basket-07.wb.ru/vol1100/part110007/110007877/images/c246x328/1.jpg;110007877;Простынь на резинке 140х200 хлопок трикотаж 1,5 / 2 спальная;серый;Дом/Детская/Постельные принадлежности/Для детей/Простынь натяжная;-1;МАЮША;ИП Синькевич;0;17.06.2022;282;5;769;576;384500;9;150;5;115350;9;0;0
https://basket-02.wb.ru/vol246/part24673/24673204/images/c246x328/1.jpg;24673204;"Простынь на резинке  160х200 ""Созвездия"" поплин";синий;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;210;Сказка.;Прегер Сергей Эрнстович;25;30.03.2021;105;5;844;742;132717,6923;26;130;4,3333;115022;6;0;4
https://basket-02.wb.ru/vol284/part28476/28476126/images/c246x328/1.jpg;28476126;Простыня на резинке 90х200 по кругу;белый,серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4123;СПАРТЕКС швейная фабрика;ООО КШФ Спартак;83;22.05.2021;873;5;825;726;114675;30;139;4,6333;114675;5;0;3
https://basket-05.wb.ru/vol926/part92621/92621793/images/c246x328/1.jpg;92621793;Простыня натяжная трикотажная на резинке 180х200 см;бежевый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;149;Stretch Jersy;ИП Мухин Е В;175;04.08.2022;870;5;805;708;114310;30;142;4,7333;114310;8;0;6
https://basket-05.wb.ru/vol923/part92351/92351906/images/c246x328/1.jpg;92351906;Простыня натяжная трикотажная на резинке 90х200 см;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;195;Stretch Jersy;ИП Мухин Е В;387;04.08.2022;554;5;557;490;114185;30;205;6,8333;114185;9;0;6
https://basket-05.wb.ru/vol994/part99407/99407815/images/c246x328/1.jpg;99407815;Простынь на резинке 120х200 натяжная детская односпальная;карамельный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;480;МАЮША;ИП Синькевич;13;25.09.2022;153;5;609;535;121408,9286;28;185;6,1667;113315;9;0;3
https://basket-02.wb.ru/vol168/part16823/16823950/images/c246x328/1.jpg;16823950;"Простынь на резинке  160х200 ""Анна"" поплин";бежевый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;1570;Сказка.;Прегер Сергей Эрнстович;56;20.11.2020;99;5;844;742;130682,3077;26;129;4,3;113258;6;0;4
https://basket-10.wb.ru/vol1377/part137746/137746651/images/c246x328/1.jpg;137746651;Простынь на резинке 160х200 хлопок трикотаж бортик 30см;лавандовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;884;СайлиД;ООО Сайлид;67;23.12.2022;0;0;1632;1436;307112,7273;11;69;2,3;112608;10;0;2
https://basket-05.wb.ru/vol925/part92518/92518033/images/c246x328/1.jpg;92518033;Простыня натяжная трикотажная на резинке 160х200 см;синий;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;154;Stretch Jersy;ИП Мухин Е В;332;14.07.2022;821;5;745;655;111750;30;150;5;111750;8;0;6
https://basket-03.wb.ru/vol333/part33349/33349940/images/c246x328/1.jpg;33349940;Простынь на резинке 160х200 хлопок;лавандовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8634;Княжеский сон;Княжеский сон;8;27.07.2021;207;5;1649;1451;110483;30;67;2,2333;110483;4;0;1
https://basket-05.wb.ru/vol926/part92622/92622213/images/c246x328/1.jpg;92622213;Простыня натяжная трикотажная на резинке 180х200 см;небесный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;410;Stretch Jersy;ИП Мухин Е В;305;08.08.2022;870;5;805;708;137856,25;24;137;4,5667;110285;8;0;3
